Datetime,Total
2023-12-12 07:15:00,-0.004849793732474929
2023-12-12 07:30:00,0.0010777319405499875
2023-12-12 07:45:00,0.0003592439801833314
2023-12-12 08:00:00,0.00987920945504153
2023-12-12 08:15:00,0.009160721494674874
2023-12-12 08:30:00,-0.001257353930641646
2023-12-12 08:45:00,-0.0044905497522916
2023-12-12 09:00:00,-0.010418075425316515
2023-12-12 09:15:00,-0.012573539306416486
2023-12-12 09:30:00,-0.0034128178117416143
2023-12-12 09:45:00,-0.018680686969533067
2023-12-12 10:00:00,-0.006286769653208242
2023-12-12 10:15:00,0.00071848796036666
2023-12-12 10:30:00,0.00467017174238327
2023-12-12 10:45:00,0.0008981099504583237
2023-12-12 11:00:00,0.004131305772108278
2023-12-12 11:15:00,-0.005927525673024913
2023-12-12 11:30:00,-0.001975841891008302
2023-12-12 11:45:00,0.008262611544216553
2023-12-12 12:00:00,-0.00233508587119163
2023-12-12 12:15:00,0.001975841891008309
2023-12-12 12:30:00,-0.00017962199009166068
2023-12-12 12:45:00,-0.004310927762199935
2023-12-12 13:00:00,0.00017962199009166735
2023-12-12 13:15:00,0.0048497937324749356
2023-12-12 13:30:00,0.004670171742383271
2023-12-12 13:45:00,-0.004131305772108271
2023-12-12 14:00:00,0.0001796219900916679
2023-12-12 14:15:00,0.0021554638810999723
2023-12-12 14:30:00,0.0010777319405499875
2023-12-12 14:45:00,-0.0021554638810999667
2023-12-12 15:00:00,0.01580673512806645
2023-12-12 15:15:00,-0.009519965474858196
2023-12-12 15:30:00,0.007005257613574903
2023-12-12 15:45:00,0.019219552939808066
2023-12-12 16:00:00,0.017064089058708095
2023-12-12 16:15:00,0.013651271246966476
2023-12-12 16:30:00,0.0120346733361415
2023-12-12 16:45:00,0.0023350858711916377
2023-12-12 17:00:00,0.00017962199009166846
2023-12-12 17:15:00,0.0017962199009166435
2023-12-12 17:30:00,0.005568281692841591
2023-12-12 17:45:00,0.004131305772108277
2023-12-12 18:00:00,-0.0008981099504583179
2023-12-12 18:15:00,-0.003951683782016607
2023-12-12 18:30:00,-0.008621855524399874
2023-12-12 18:45:00,-0.009879209455041523
2023-12-12 19:00:00,-0.0026943298513749593
2023-12-12 19:15:00,-0.013292027266783144
2023-12-12 19:30:00,-0.0008981099504583179
2023-12-12 19:45:00,-0.007184879603666562
2023-12-12 20:00:00,0.002335085871191637
2023-12-12 20:15:00,0.002335085871191637
2023-12-12 20:30:00,-0.006286769653208242
2023-12-12 20:45:00,-0.00017962199009166152
2023-12-12 21:00:00,-0.009879209455041525
2023-12-12 21:15:00,-0.001257353930641647
2023-12-12 21:30:00,-0.0030535738315582883
2023-12-12 21:45:00,-0.008262611544216548
2023-12-12 22:00:00,-0.013830893237058136
2023-12-12 22:15:00,-0.014729003187516456
2023-12-12 22:30:00,-0.005747903682933251
2023-12-12 22:45:00,-0.001975841891008303
2023-12-12 23:00:00,-0.0025147078612832974
2023-12-12 23:15:00,-0.000718487960366655
2023-12-12 23:30:00,-0.0005388659702749921
2023-12-12 23:45:00,-0.001436975920733311
2023-12-13 00:00:00,0.0021554638810999693
2023-12-13 00:15:00,0.0021554638810999715
